insertion_id,license_plate,category,color,timestamp,gate,zone,description
6146772,-,pedestrian,undefined,2025-01-25 12:29:02+00,ganajan_car_in,50,ZONE 2 - Table
6146774,-,pedestrian,undefined,2025-01-25 12:29:06.76+00,ganajan_car_in,50,ZONE 2 - Table
6146781,MH37V2589,car,silver,2025-01-25 12:29:19.64+00,ganajan_car_in,50,ZONE 2 - Table
6146794,-,pedestrian,undefined,2025-01-25 12:29:52.4+00,ganajan_car_in,50,ZONE 2 - Table
6146795,MH51W2276,van,white,2025-01-25 12:30:04.52+00,ganajan_car_in,50,ZONE 2 - Table
6146797,MH28V8884,car,white,2025-01-25 12:30:07.72+00,ganajan_car_in,50,ZONE 2 - Table
6146806,MH14MC3325,car,white,2025-01-25 12:30:15.17+00,ganajan_car_in,50,ZONE 2 - Table
6146810,-,pedestrian,undefined,2025-01-25 12:30:14.36+00,ganajan_car_in,50,ZONE 2 - Table
6146824,-,pedestrian,undefined,2025-01-25 12:30:33.88+00,ganajan_car_in,50,ZONE 2 - Table
6146832,-,pedestrian,undefined,2025-01-25 12:30:36.28+00,ganajan_car_in,50,ZONE 2 - Table
6146837,-,pedestrian,undefined,2025-01-25 12:30:34.48+00,ganajan_car_in,50,ZONE 2 - Table
6146840,-,pedestrian,undefined,2025-01-25 12:30:34.04+00,ganajan_car_in,50,ZONE 2 - Table
6146841,-,pedestrian,undefined,2025-01-25 12:30:32.96+00,ganajan_car_in,50,ZONE 2 - Table
6146843,-,pedestrian,undefined,2025-01-25 12:30:31.44+00,ganajan_car_in,50,ZONE 2 - Table
6146852,MH09CY0945,van,white,2025-01-25 12:30:42.6+00,ganajan_car_in,50,ZONE 2 - Table
6146875,-,pedestrian,undefined,2025-01-25 12:30:42.32+00,ganajan_car_in,50,ZONE 2 - Table
6146902,MH30BD4745,light,white,2025-01-25 12:31:15.28+00,ganajan_car_in,50,ZONE 2 - Table
6146915,MH40CA8969,car,white,2025-01-25 12:31:18.44+00,ganajan_car_in,50,ZONE 2 - Table
6146920,GJ06PF1250,car,white,2025-01-25 12:31:24.52+00,ganajan_car_in,50,ZONE 2 - Table
6146949,MH37G8364,car,white,2025-01-25 12:31:56.6+00,ganajan_car_in,50,ZONE 2 - Table
6146954,-,pedestrian,undefined,2025-01-25 12:32:04.12+00,ganajan_car_in,50,ZONE 2 - Table
6146961,-,pedestrian,undefined,2025-01-25 12:32:18.32+00,ganajan_car_in,50,ZONE 2 - Table
6146963,-,pedestrian,undefined,2025-01-25 12:32:08+00,ganajan_car_in,50,ZONE 2 - Table
6146980,MH270A0463,car,white,2025-01-25 12:32:17.92+00,ganajan_car_in,50,ZONE 2 - Table
6146994,-,pedestrian,undefined,2025-01-25 12:32:22.64+00,ganajan_car_in,50,ZONE 2 - Table
6147008,MH28AZ0450,car,white,2025-01-25 12:32:45.16+00,ganajan_car_in,50,ZONE 2 - Table
6147017,-,pedestrian,undefined,2025-01-25 12:32:47.16+00,ganajan_car_in,50,ZONE 2 - Table
6147018,-,pedestrian,undefined,2025-01-25 12:32:53.36+00,ganajan_car_in,50,ZONE 2 - Table
6147024,MH30BW6611,car,black,2025-01-25 12:33:19.163+00,ganajan_car_in,50,ZONE 2 - Table
6147025,MH03BJ0569,car,silver,2025-01-25 12:33:24.12+00,ganajan_car_in,50,ZONE 2 - Table
6147040,MH28AN4653,car,white,2025-01-25 12:33:50.16+00,ganajan_car_in,50,ZONE 2 - Table
6147050,-,motorcycle,undefined,2025-01-25 12:33:55.16+00,ganajan_car_in,50,ZONE 2 - Table
6147057,238H4435E,car,white,2025-01-25 12:34:08.4+00,ganajan_car_in,50,ZONE 2 - Table
6147060,-,pedestrian,undefined,2025-01-25 12:33:55.04+00,ganajan_car_in,50,ZONE 2 - Table
6147067,-,pedestrian,undefined,2025-01-25 12:33:55.96+00,ganajan_car_in,50,ZONE 2 - Table
6147072,-,pedestrian,undefined,2025-01-25 12:34:01.8+00,ganajan_car_in,50,ZONE 2 - Table
6147073,-,pedestrian,undefined,2025-01-25 12:34:34.92+00,ganajan_car_in,50,ZONE 2 - Table
6147078,-,pedestrian,undefined,2025-01-25 12:34:18.16+00,ganajan_car_in,50,ZONE 2 - Table
6147090,MH14EY4,car,silver,2025-01-25 12:34:13.08+00,ganajan_car_in,50,ZONE 2 - Table
6147097,MH14EY4438,car,silver,2025-01-25 12:34:17.88+00,ganajan_car_in,50,ZONE 2 - Table
6147102,-,pedestrian,undefined,2025-01-25 12:34:12.68+00,ganajan_car_in,50,ZONE 2 - Table
6147109,-,pedestrian,undefined,2025-01-25 12:34:32.12+00,ganajan_car_in,50,ZONE 2 - Table
6147111,-,pedestrian,undefined,2025-01-25 12:34:37.6+00,ganajan_car_in,50,ZONE 2 - Table
6147138,MH14GA5094,car,red,2025-01-25 12:34:52.88+00,ganajan_car_in,50,ZONE 2 - Table
6147159,-,pedestrian,undefined,2025-01-25 12:35:08.28+00,ganajan_car_in,50,ZONE 2 - Table
6147166,-,pedestrian,undefined,2025-01-25 12:35:58.32+00,ganajan_car_in,50,ZONE 2 - Table
6147181,-,pedestrian,undefined,2025-01-25 12:35:21.04+00,ganajan_car_in,50,ZONE 2 - Table
6147182,-,pedestrian,undefined,2025-01-25 12:35:36.68+00,ganajan_car_in,50,ZONE 2 - Table
6147183,-,pedestrian,undefined,2025-01-25 12:35:10.04+00,ganajan_car_in,50,ZONE 2 - Table
6147199,-,pedestrian,undefined,2025-01-25 12:35:27.12+00,ganajan_car_in,50,ZONE 2 - Table
6147200,-,pedestrian,undefined,2025-01-25 12:35:27.48+00,ganajan_car_in,50,ZONE 2 - Table
6147202,-,pedestrian,undefined,2025-01-25 12:35:23.76+00,ganajan_car_in,50,ZONE 2 - Table
6147211,-,pedestrian,undefined,2025-01-25 12:35:27.08+00,ganajan_car_in,50,ZONE 2 - Table
6147215,-,pedestrian,undefined,2025-01-25 12:35:45.52+00,ganajan_car_in,50,ZONE 2 - Table
6147223,-,pedestrian,undefined,2025-01-25 12:36:03.32+00,ganajan_car_in,50,ZONE 2 - Table
6147238,AB38755,car,silver,2025-01-25 12:36:10.16+00,ganajan_car_in,50,ZONE 2 - Table
6147241,-,pedestrian,undefined,2025-01-25 12:35:59.88+00,ganajan_car_in,50,ZONE 2 - Table
6147247,MMH2JBY5618,car,silver,2025-01-25 12:36:11.76+00,ganajan_car_in,50,ZONE 2 - Table
6147256,MH03AR2571,car,white,2025-01-25 12:36:16.96+00,ganajan_car_in,50,ZONE 2 - Table
6147257,-,pedestrian,undefined,2025-01-25 12:38:26.1+00,ganajan_car_in,50,ZONE 2 - Table
6147311,-,pedestrian,undefined,2025-01-25 12:36:46.28+00,ganajan_car_in,50,ZONE 2 - Table
6147345,MH48CT5674,car,white,2025-01-25 12:37:32.824+00,ganajan_car_in,50,ZONE 2 - Table
6147352,-,motorcycle,undefined,2025-01-25 12:37:28.52+00,ganajan_car_in,50,ZONE 2 - Table
6147369,-,pedestrian,undefined,2025-01-25 12:37:54.2+00,ganajan_car_in,50,ZONE 2 - Table
6147371,-,pedestrian,undefined,2025-01-25 12:37:50.36+00,ganajan_car_in,50,ZONE 2 - Table
6147376,-,pedestrian,undefined,2025-01-25 12:37:56+00,ganajan_car_in,50,ZONE 2 - Table
6147378,-,pedestrian,undefined,2025-01-25 12:37:54.52+00,ganajan_car_in,50,ZONE 2 - Table
6147379,-,pedestrian,undefined,2025-01-25 12:37:52.48+00,ganajan_car_in,50,ZONE 2 - Table
6147385,-,pedestrian,undefined,2025-01-25 12:37:57.6+00,ganajan_car_in,50,ZONE 2 - Table
6147386,-,pedestrian,undefined,2025-01-25 12:37:55.92+00,ganajan_car_in,50,ZONE 2 - Table
6147389,-,pedestrian,undefined,2025-01-25 12:37:59.08+00,ganajan_car_in,50,ZONE 2 - Table
6147390,-,pedestrian,undefined,2025-01-25 12:37:58.76+00,ganajan_car_in,50,ZONE 2 - Table
6147392,-,pedestrian,undefined,2025-01-25 12:38:00.4+00,ganajan_car_in,50,ZONE 2 - Table
6147393,-,pedestrian,undefined,2025-01-25 12:37:55.88+00,ganajan_car_in,50,ZONE 2 - Table
6147394,-,pedestrian,undefined,2025-01-25 12:38:00.8+00,ganajan_car_in,50,ZONE 2 - Table
6147395,-,pedestrian,undefined,2025-01-25 12:38:02.12+00,ganajan_car_in,50,ZONE 2 - Table
6147409,-,motorcycle,black,2025-01-25 12:38:11.76+00,ganajan_car_in,50,ZONE 2 - Table
6147425,-,pedestrian,undefined,2025-01-25 12:38:02.72+00,ganajan_car_in,50,ZONE 2 - Table
6147430,MHAJ85,car,white,2025-01-25 12:38:18.96+00,ganajan_car_in,50,ZONE 2 - Table
6147431,-,pedestrian,undefined,2025-01-25 12:38:03.12+00,ganajan_car_in,50,ZONE 2 - Table
6147449,-,pedestrian,undefined,2025-01-25 12:38:15.4+00,ganajan_car_in,50,ZONE 2 - Table
6147452,MH28BK6888,car,white,2025-01-25 12:38:29.16+00,ganajan_car_in,50,ZONE 2 - Table
6147455,-,pedestrian,undefined,2025-01-25 12:38:21.44+00,ganajan_car_in,50,ZONE 2 - Table
6147461,-,pedestrian,undefined,2025-01-25 12:38:24.76+00,ganajan_car_in,50,ZONE 2 - Table
6147469,-,car,undefined,2025-01-25 12:38:28.64+00,ganajan_car_in,50,ZONE 2 - Table
6147472,-,pedestrian,undefined,2025-01-25 12:38:31.08+00,ganajan_car_in,50,ZONE 2 - Table
6147478,MH17DC6537,car,white,2025-01-25 12:38:33.32+00,ganajan_car_in,50,ZONE 2 - Table
6147482,-,pedestrian,undefined,2025-01-25 12:38:41.04+00,ganajan_car_in,50,ZONE 2 - Table
6147490,-,bus,white,2025-01-25 12:38:53.28+00,ganajan_car_in,50,ZONE 2 - Table
6147503,-,car,white,2025-01-25 12:38:57.72+00,ganajan_car_in,50,ZONE 2 - Table
6147505,-,pedestrian,undefined,2025-01-25 12:41:37.12+00,ganajan_car_in,50,ZONE 2 - Table
6147507,-,car,white,2025-01-25 12:39:02.24+00,ganajan_car_in,50,ZONE 2 - Table
6147528,-,pedestrian,undefined,2025-01-25 12:39:11.52+00,ganajan_car_in,50,ZONE 2 - Table
6147534,-,pedestrian,undefined,2025-01-25 12:39:10.6+00,ganajan_car_in,50,ZONE 2 - Table
6147535,-,pedestrian,undefined,2025-01-25 12:39:42.08+00,ganajan_car_in,50,ZONE 2 - Table
6147537,-,pedestrian,undefined,2025-01-25 12:39:12.12+00,ganajan_car_in,50,ZONE 2 - Table
6147542,M5D38,car,black,2025-01-25 12:39:17.68+00,ganajan_car_in,50,ZONE 2 - Table
6147557,MH28BW5085,car,white,2025-01-25 12:39:25.82+00,ganajan_car_in,50,ZONE 2 - Table
6147582,-,pedestrian,undefined,2025-01-25 12:39:23.6+00,ganajan_car_in,50,ZONE 2 - Table
6147595,MK4E1,motorcycle,undefined,2025-01-25 12:39:48.92+00,ganajan_car_in,50,ZONE 2 - Table
6147597,-,pedestrian,undefined,2025-01-25 12:39:41.68+00,ganajan_car_in,50,ZONE 2 - Table
6147606,-,car,white,2025-01-25 12:39:47+00,ganajan_car_in,50,ZONE 2 - Table
6147611,-,pedestrian,undefined,2025-01-25 12:39:41.04+00,ganajan_car_in,50,ZONE 2 - Table
6147621,-,car,white,2025-01-25 12:39:41.52+00,ganajan_car_in,50,ZONE 2 - Table
6147637,-,pedestrian,undefined,2025-01-25 12:39:45.96+00,ganajan_car_in,50,ZONE 2 - Table
6147642,-,pedestrian,undefined,2025-01-25 12:40:10.36+00,ganajan_car_in,50,ZONE 2 - Table
6147650,-,pedestrian,undefined,2025-01-25 12:40:09.8+00,ganajan_car_in,50,ZONE 2 - Table
6147652,-,pedestrian,undefined,2025-01-25 12:39:49.12+00,ganajan_car_in,50,ZONE 2 - Table
6147666,MH29AR0012,car,white,2025-01-25 12:40:11.04+00,ganajan_car_in,50,ZONE 2 - Table
6147674,-,pedestrian,undefined,2025-01-25 12:40:07+00,ganajan_car_in,50,ZONE 2 - Table
6147682,-,pedestrian,undefined,2025-01-25 12:40:09.44+00,ganajan_car_in,50,ZONE 2 - Table
6147683,-,pedestrian,undefined,2025-01-25 12:40:11.76+00,ganajan_car_in,50,ZONE 2 - Table
6147692,-,pedestrian,undefined,2025-01-25 12:40:22.64+00,ganajan_car_in,50,ZONE 2 - Table
6147695,-,pedestrian,undefined,2025-01-25 12:40:34.04+00,ganajan_car_in,50,ZONE 2 - Table
6147699,-,pedestrian,undefined,2025-01-25 12:40:35.76+00,ganajan_car_in,50,ZONE 2 - Table
6147707,-,pedestrian,undefined,2025-01-25 12:40:38.48+00,ganajan_car_in,50,ZONE 2 - Table
6147710,MH27AR4540,car,silver,2025-01-25 12:40:44.56+00,ganajan_car_in,50,ZONE 2 - Table
6147730,-,pedestrian,undefined,2025-01-25 12:40:43.92+00,ganajan_car_in,50,ZONE 2 - Table
6147732,-,pedestrian,undefined,2025-01-25 12:40:46.72+00,ganajan_car_in,50,ZONE 2 - Table
6147734,MH46BA4055,car,black,2025-01-25 12:40:51.2+00,ganajan_car_in,50,ZONE 2 - Table
6147738,-,pedestrian,undefined,2025-01-25 12:40:57+00,ganajan_car_in,50,ZONE 2 - Table
6147739,-,pedestrian,undefined,2025-01-25 12:40:58.68+00,ganajan_car_in,50,ZONE 2 - Table
6147751,MH27BZ9890,car,white,2025-01-25 12:41:01.6+00,ganajan_car_in,50,ZONE 2 - Table
6147771,MH30AZ9708,car,silver,2025-01-25 12:41:06.04+00,ganajan_car_in,50,ZONE 2 - Table
6147848,2211577,car,black,2025-01-25 12:42:19+00,ganajan_car_in,50,ZONE 2 - Table
6147853,HR35U2414,car,silver,2025-01-25 12:42:25.04+00,ganajan_car_in,50,ZONE 2 - Table
6147855,-,pedestrian,undefined,2025-01-25 12:41:59.56+00,ganajan_car_in,50,ZONE 2 - Table
6147880,-,pedestrian,undefined,2025-01-25 12:42:23.4+00,ganajan_car_in,50,ZONE 2 - Table
6147902,BH8580,car,black,2025-01-25 12:42:35.76+00,ganajan_car_in,50,ZONE 2 - Table
6147907,MH28AZ4817,car,silver,2025-01-25 12:42:39.08+00,ganajan_car_in,50,ZONE 2 - Table
6147912,-,pedestrian,undefined,2025-01-25 12:43:02.12+00,ganajan_car_in,50,ZONE 2 - Table
6147913,-,pedestrian,undefined,2025-01-25 12:42:56.44+00,ganajan_car_in,50,ZONE 2 - Table
6147923,0121245,car,white,2025-01-25 12:42:48.96+00,ganajan_car_in,50,ZONE 2 - Table
6147933,MH30AZ2159,car,white,2025-01-25 12:42:53.56+00,ganajan_car_in,50,ZONE 2 - Table
6147940,-,car,white,2025-01-25 12:43:06.847+00,ganajan_car_in,50,ZONE 2 - Table
6147945,-,pedestrian,undefined,2025-01-25 12:43:35.24+00,ganajan_car_in,50,ZONE 2 - Table
6147950,-,pedestrian,undefined,2025-01-25 12:43:23.12+00,ganajan_car_in,50,ZONE 2 - Table
6147962,-,pedestrian,undefined,2025-01-25 12:43:48.2+00,ganajan_car_in,50,ZONE 2 - Table
6147969,-,pedestrian,undefined,2025-01-25 12:43:56.04+00,ganajan_car_in,50,ZONE 2 - Table
6147974,-,pedestrian,undefined,2025-01-25 12:43:52.04+00,ganajan_car_in,50,ZONE 2 - Table
6147979,-,pedestrian,undefined,2025-01-25 12:43:58.48+00,ganajan_car_in,50,ZONE 2 - Table
6147981,MH28BQ9146,car,silver,2025-01-25 12:44:04.12+00,ganajan_car_in,50,ZONE 2 - Table
6147983,-,pedestrian,undefined,2025-01-25 12:46:19.96+00,ganajan_car_in,50,ZONE 2 - Table
6147988,MH27DA6125,car,white,2025-01-25 12:44:49.52+00,ganajan_car_in,50,ZONE 2 - Table
6147994,-,pedestrian,undefined,2025-01-25 12:44:45.96+00,ganajan_car_in,50,ZONE 2 - Table
6148006,-,pedestrian,undefined,2025-01-25 12:44:45+00,ganajan_car_in,50,ZONE 2 - Table
6148031,-,pedestrian,undefined,2025-01-25 12:44:55.12+00,ganajan_car_in,50,ZONE 2 - Table
6148035,-,pedestrian,undefined,2025-01-25 12:44:55.88+00,ganajan_car_in,50,ZONE 2 - Table
6148036,-,pedestrian,undefined,2025-01-25 12:44:57.96+00,ganajan_car_in,50,ZONE 2 - Table
6148039,-,pedestrian,undefined,2025-01-25 12:44:58.88+00,ganajan_car_in,50,ZONE 2 - Table
6148054,794B2,car,silver,2025-01-25 12:45:08.6+00,ganajan_car_in,50,ZONE 2 - Table
6148068,MH19CV1388,car,silver,2025-01-25 12:45:14.56+00,ganajan_car_in,50,ZONE 2 - Table
6148075,MH30A7,car,white,2025-01-25 12:45:19.04+00,ganajan_car_in,50,ZONE 2 - Table
6148080,MH30AZ5177,car,white,2025-01-25 12:45:24.62+00,ganajan_car_in,50,ZONE 2 - Table
6148083,-,pedestrian,undefined,2025-01-25 12:45:23.52+00,ganajan_car_in,50,ZONE 2 - Table
6148084,-,pedestrian,undefined,2025-01-25 12:45:39.647+00,ganajan_car_in,50,ZONE 2 - Table
6148088,-,pedestrian,undefined,2025-01-25 12:45:25.96+00,ganajan_car_in,50,ZONE 2 - Table
6148096,-,pedestrian,undefined,2025-01-25 12:45:25.24+00,ganajan_car_in,50,ZONE 2 - Table
6148098,MH27BY7214,car,white,2025-01-25 12:45:26.56+00,ganajan_car_in,50,ZONE 2 - Table
6148101,-,pedestrian,undefined,2025-01-25 12:45:23.6+00,ganajan_car_in,50,ZONE 2 - Table
6148111,-,pedestrian,undefined,2025-01-25 12:45:39.92+00,ganajan_car_in,50,ZONE 2 - Table
6148122,-,pedestrian,undefined,2025-01-25 12:45:40.48+00,ganajan_car_in,50,ZONE 2 - Table
6148132,MH02CR3262,car,white,2025-01-25 12:45:45.44+00,ganajan_car_in,50,ZONE 2 - Table
6148133,-,pedestrian,undefined,2025-01-25 12:45:41.92+00,ganajan_car_in,50,ZONE 2 - Table
6148137,-,pedestrian,undefined,2025-01-25 12:45:44.2+00,ganajan_car_in,50,ZONE 2 - Table
6148142,-,pedestrian,undefined,2025-01-25 12:45:42.64+00,ganajan_car_in,50,ZONE 2 - Table
6148148,MH30BL1579,car,white,2025-01-25 12:45:51.6+00,ganajan_car_in,50,ZONE 2 - Table
6148158,-,pedestrian,undefined,2025-01-25 12:46:10.8+00,ganajan_car_in,50,ZONE 2 - Table
6148172,-,pedestrian,undefined,2025-01-25 12:46:09.6+00,ganajan_car_in,50,ZONE 2 - Table
6148174,-,pedestrian,undefined,2025-01-25 12:46:05.8+00,ganajan_car_in,50,ZONE 2 - Table
6148192,-,pedestrian,undefined,2025-01-25 12:46:16.92+00,ganajan_car_in,50,ZONE 2 - Table
6148226,-,pedestrian,undefined,2025-01-25 12:46:55.12+00,ganajan_car_in,50,ZONE 2 - Table
6148228,-,pedestrian,undefined,2025-01-25 12:46:55.32+00,ganajan_car_in,50,ZONE 2 - Table
6148239,F5317,car,red,2025-01-25 12:47:24.96+00,ganajan_car_in,50,ZONE 2 - Table
6148256,MH40AE40,car,silver,2025-01-25 12:47:32.4+00,ganajan_car_in,50,ZONE 2 - Table
6148266,-,pedestrian,undefined,2025-01-25 12:47:32.4+00,ganajan_car_in,50,ZONE 2 - Table
6148270,-,pedestrian,undefined,2025-01-25 12:47:33.64+00,ganajan_car_in,50,ZONE 2 - Table
6148271,-,pedestrian,undefined,2025-01-25 12:47:32.56+00,ganajan_car_in,50,ZONE 2 - Table
6148272,-,pedestrian,undefined,2025-01-25 12:47:35.36+00,ganajan_car_in,50,ZONE 2 - Table
6148274,-,pedestrian,undefined,2025-01-25 12:47:35.36+00,ganajan_car_in,50,ZONE 2 - Table
6148277,-,pedestrian,undefined,2025-01-25 12:47:36.16+00,ganajan_car_in,50,ZONE 2 - Table
6148284,-,pedestrian,undefined,2025-01-25 12:47:40.56+00,ganajan_car_in,50,ZONE 2 - Table
6148293,-,pedestrian,undefined,2025-01-25 12:47:37.72+00,ganajan_car_in,50,ZONE 2 - Table
6148302,-,pedestrian,undefined,2025-01-25 12:47:39.28+00,ganajan_car_in,50,ZONE 2 - Table
6148305,-,pedestrian,undefined,2025-01-25 12:47:34.04+00,ganajan_car_in,50,ZONE 2 - Table
6148307,-,pedestrian,undefined,2025-01-25 12:47:38.76+00,ganajan_car_in,50,ZONE 2 - Table
6148324,-,pedestrian,undefined,2025-01-25 12:47:41.08+00,ganajan_car_in,50,ZONE 2 - Table
6148326,MH49CD9417,car,white,2025-01-25 12:47:41.4+00,ganajan_car_in,50,ZONE 2 - Table
6148347,-,pedestrian,undefined,2025-01-25 12:47:57.2+00,ganajan_car_in,50,ZONE 2 - Table
6148348,MH37T1010,car,white,2025-01-25 12:48:00.36+00,ganajan_car_in,50,ZONE 2 - Table
6148354,-,pedestrian,undefined,2025-01-25 12:48:03.96+00,ganajan_car_in,50,ZONE 2 - Table
6148377,WH30BB1747,car,white,2025-01-25 12:48:28.4+00,ganajan_car_in,50,ZONE 2 - Table
6148382,MH12SQ1598,car,silver,2025-01-25 12:48:38.16+00,ganajan_car_in,50,ZONE 2 - Table
6148391,-,pedestrian,undefined,2025-01-25 12:48:39.56+00,ganajan_car_in,50,ZONE 2 - Table
6148392,-,pedestrian,undefined,2025-01-25 12:48:39.96+00,ganajan_car_in,50,ZONE 2 - Table
6148396,-,pedestrian,undefined,2025-01-25 12:48:36.52+00,ganajan_car_in,50,ZONE 2 - Table
6148401,MH46X4815,car,white,2025-01-25 12:48:44.52+00,ganajan_car_in,50,ZONE 2 - Table
6148408,-,pedestrian,undefined,2025-01-25 12:48:45.92+00,ganajan_car_in,50,ZONE 2 - Table
6148410,-,pedestrian,undefined,2025-01-25 12:48:46.84+00,ganajan_car_in,50,ZONE 2 - Table
6148413,MH2A25,car,white,2025-01-25 12:48:52.98+00,ganajan_car_in,50,ZONE 2 - Table
6148419,-,pedestrian,undefined,2025-01-25 12:48:46.36+00,ganajan_car_in,50,ZONE 2 - Table
6148426,MH20EJ1416,car,white,2025-01-25 12:49:01.6+00,ganajan_car_in,50,ZONE 2 - Table
6148436,MH20GK0365,car,white,2025-01-25 12:49:23.8+00,ganajan_car_in,50,ZONE 2 - Table
6148440,-,pedestrian,undefined,2025-01-25 12:49:18.12+00,ganajan_car_in,50,ZONE 2 - Table
6148443,-,pedestrian,undefined,2025-01-25 12:49:11.56+00,ganajan_car_in,50,ZONE 2 - Table
6148449,-,pedestrian,undefined,2025-01-25 12:49:18.72+00,ganajan_car_in,50,ZONE 2 - Table
6148461,-,pedestrian,undefined,2025-01-25 12:49:16.72+00,ganajan_car_in,50,ZONE 2 - Table
6148464,-,pedestrian,undefined,2025-01-25 12:49:27.36+00,ganajan_car_in,50,ZONE 2 - Table
6148472,MH11Y2964,car,black,2025-01-25 12:49:32.24+00,ganajan_car_in,50,ZONE 2 - Table
6148514,MP10CA8809,car,white,2025-01-25 12:49:37.4+00,ganajan_car_in,50,ZONE 2 - Table
6148516,-,pedestrian,undefined,2025-01-25 12:49:33.4+00,ganajan_car_in,50,ZONE 2 - Table
6148527,-,pedestrian,undefined,2025-01-25 12:49:41.32+00,ganajan_car_in,50,ZONE 2 - Table
6148531,-,pedestrian,undefined,2025-01-25 12:49:42.56+00,ganajan_car_in,50,ZONE 2 - Table
6148536,-,pedestrian,undefined,2025-01-25 12:49:40.4+00,ganajan_car_in,50,ZONE 2 - Table
6148540,-,car,undefined,2025-01-25 12:49:45.56+00,ganajan_car_in,50,ZONE 2 - Table
6148546,-,pedestrian,undefined,2025-01-25 12:49:54.2+00,ganajan_car_in,50,ZONE 2 - Table
6148589,92241,car,white,2025-01-25 12:50:02.96+00,ganajan_car_in,50,ZONE 2 - Table
6148591,WH22AH1310,car,white,2025-01-25 12:50:05.44+00,ganajan_car_in,50,ZONE 2 - Table
6148604,MH32Y2194,car,white,2025-01-25 12:50:40.12+00,ganajan_car_in,50,ZONE 2 - Table
6148608,-,pedestrian,undefined,2025-01-25 12:50:16.72+00,ganajan_car_in,50,ZONE 2 - Table
6148615,-,pedestrian,undefined,2025-01-25 12:50:36.48+00,ganajan_car_in,50,ZONE 2 - Table
6148617,-,pedestrian,undefined,2025-01-25 12:50:24.04+00,ganajan_car_in,50,ZONE 2 - Table
6148620,-,pedestrian,undefined,2025-01-25 12:50:27.52+00,ganajan_car_in,50,ZONE 2 - Table
6148640,-,pedestrian,undefined,2025-01-25 12:50:43.48+00,ganajan_car_in,50,ZONE 2 - Table
6148647,-,pedestrian,undefined,2025-01-25 12:50:44.72+00,ganajan_car_in,50,ZONE 2 - Table
6148666,-,pedestrian,undefined,2025-01-25 12:50:55.88+00,ganajan_car_in,50,ZONE 2 - Table
6148679,-,motorcycle,undefined,2025-01-25 12:51:00.08+00,ganajan_car_in,50,ZONE 2 - Table
6148685,-,pedestrian,undefined,2025-01-25 12:51:00.76+00,ganajan_car_in,50,ZONE 2 - Table
6148690,-,pedestrian,undefined,2025-01-25 12:51:23.72+00,ganajan_car_in,50,ZONE 2 - Table
6148725,MH28C4861,car,silver,2025-01-25 12:51:44.44+00,ganajan_car_in,50,ZONE 2 - Table
6148731,-,pedestrian,undefined,2025-01-25 12:51:44.76+00,ganajan_car_in,50,ZONE 2 - Table
6148735,-,pedestrian,undefined,2025-01-25 12:51:45.36+00,ganajan_car_in,50,ZONE 2 - Table
6148792,-,pedestrian,undefined,2025-01-25 12:52:25.04+00,ganajan_car_in,50,ZONE 2 - Table
6148806,-,pedestrian,undefined,2025-01-25 12:52:36.48+00,ganajan_car_in,50,ZONE 2 - Table
6148809,MH29AD5826,car,silver,2025-01-25 12:52:42.16+00,ganajan_car_in,50,ZONE 2 - Table
6148838,-,pedestrian,undefined,2025-01-25 12:52:54.52+00,ganajan_car_in,50,ZONE 2 - Table
6148840,MH12L3861,car,silver,2025-01-25 12:53:01+00,ganajan_car_in,50,ZONE 2 - Table
6148845,MH30AZ0415,car,white,2025-01-25 12:53:07.84+00,ganajan_car_in,50,ZONE 2 - Table
6148872,-,pedestrian,undefined,2025-01-25 12:53:07.32+00,ganajan_car_in,50,ZONE 2 - Table
6148879,-,pedestrian,undefined,2025-01-25 12:53:06.72+00,ganajan_car_in,50,ZONE 2 - Table
6148908,-,pedestrian,undefined,2025-01-25 12:53:28.68+00,ganajan_car_in,50,ZONE 2 - Table
6148910,MH28AZ6396,car,red,2025-01-25 12:53:33.48+00,ganajan_car_in,50,ZONE 2 - Table
6148937,-,pedestrian,undefined,2025-01-25 12:53:49.16+00,ganajan_car_in,50,ZONE 2 - Table
6148940,MH20EY6954,car,black,2025-01-25 12:53:53.4+00,ganajan_car_in,50,ZONE 2 - Table
6148977,-,pedestrian,undefined,2025-01-25 12:54:23.52+00,ganajan_car_in,50,ZONE 2 - Table
6149004,-,pedestrian,undefined,2025-01-25 12:54:28.16+00,ganajan_car_in,50,ZONE 2 - Table
6149005,-,pedestrian,undefined,2025-01-25 12:54:28.88+00,ganajan_car_in,50,ZONE 2 - Table
6149025,-,pedestrian,undefined,2025-01-25 12:54:51.64+00,ganajan_car_in,50,ZONE 2 - Table
6149102,-,pedestrian,undefined,2025-01-25 12:55:40.52+00,ganajan_car_in,50,ZONE 2 - Table
6149122,-,pedestrian,undefined,2025-01-25 12:55:35.08+00,ganajan_car_in,50,ZONE 2 - Table
6149135,-,pedestrian,undefined,2025-01-25 12:55:48.44+00,ganajan_car_in,50,ZONE 2 - Table
6149149,-,pedestrian,undefined,2025-01-25 12:56:00.16+00,ganajan_car_in,50,ZONE 2 - Table
6149150,MH20FY6716,car,silver,2025-01-25 12:56:05.32+00,ganajan_car_in,50,ZONE 2 - Table
6149160,-,car,white,2025-01-25 12:56:13.52+00,ganajan_car_in,50,ZONE 2 - Table
6149164,-,car,silver,2025-01-25 12:56:06.92+00,ganajan_car_in,50,ZONE 2 - Table
